repo_name,category_x,stars,forks,open_issues,size_kb,primary_language,age_days,created_at,last_updated,description,has_wiki,has_issues,is_fork,license,status,total_satd,todo_count,fixme_count,hack_count,bug_count,design_debt,test_debt,requirement_debt,defect_debt,category_y,avg_complexity,maintainability_index,flake8_violations,total_functions,complex_functions,loc,avg_resolution_days,total_issues,debt_label
microsoft/semantic-kernel,NLP,27978.0,4607.0,290.0,102489.0,C#,1183.0,2023-02-27,2026-05-25,Integrate cutting-edge LLM technology quickly and easily into your apps,False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.12,73.98,761.0,8797.0,259.0,5230.0,7.28,100,Low
D-X-Y/AutoDL-Projects,AutoML/RL,1580.0,288.0,15.0,11496.0,Python,2671.0,2019-01-31,2026-05-21,Automated deep learning algorithms implemented in PyTorch.,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,3.2,59.78,2003.0,1808.0,65.0,44463.0,21.34,100,Medium
Textualize/rich,Non-ML Control,56447.0,2167.0,337.0,50508.0,Python,2388.0,2019-11-10,2026-05-25,Rich is a Python library for rich text and beautiful formatting in the terminal.,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.01,0.0,0.0,1914.0,64.0,0.0,1.39,100,Low
microsoft/archai,AutoML/RL,486.0,93.0,4.0,50693.0,Python,2272.0,2020-03-05,2026-04-27,"Accelerate your Neural Architecture Search (NAS) through fast, reproducible and modular research.",True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,3.1,74.09,3359.0,3281.0,115.0,64172.0,5.69,100,Low
paramiko/paramiko,Non-ML Control,9766.0,2051.0,1179.0,8458.0,Python,6321.0,2009-02-02,2026-05-25,The leading native Python SSHv2 protocol library.,False,True,False,LGPL-2.1,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.69,54.92,68.0,1499.0,41.0,27226.0,42.91,100,Low
kubeflow/katib,MLOps,1682.0,522.0,121.0,107388.0,Python,2974.0,2018-04-03,2026-05-25,Automated Machine Learning on Kubernetes,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.65,73.66,3927.0,3166.0,66.0,59863.0,58.79,100,Medium
alibaba/FederatedScope,MLOps,1530.0,260.0,55.0,314617.0,Python,1523.0,2022-03-24,2026-05-18,An easy-to-use federated learning platform,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.36,73.22,449.0,2401.0,120.0,56283.0,25.92,100,Low
Textualize/textual,Non-ML Control,36024.0,1204.0,280.0,496888.0,Python,1873.0,2021-04-08,2026-05-25,The lean application framework for Python.  Build sophisticated user interfaces with a simple Python API. Run your apps in the terminal and a web browser.,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.58,67.35,644.0,8544.0,173.0,140960.0,3.73,100,Low
yaml/pyyaml,Non-ML Control,2892.0,580.0,350.0,740.0,Python,5317.0,2011-11-03,2026-05-24,Canonical source repository for PyYAML,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.73,53.83,1323.0,630.0,37.0,9433.0,27.15,100,Medium
Netflix/dispatch,MLOps,6463.0,665.0,0.0,120559.0,Python,2296.0,2020-02-10,2026-05-24,"All of the ad-hoc things you're doing to manage incidents today, done for you, and much more!",False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.37,79.3,324.0,3928.0,81.0,83974.0,2.99,100,Low
pallets/click,Non-ML Control,17511.0,1733.0,123.0,5116.0,Python,4414.0,2014-04-24,2026-05-25,Python composable command line interface toolkit,False,True,False,BSD-3-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.29,59.8,74.0,1232.0,37.0,25948.0,0.88,100,Low
tqdm/tqdm,Non-ML Control,31167.0,1447.0,613.0,6053.0,Python,4009.0,2015-06-03,2026-05-25,":zap: A Fast, Extensible Progress Bar for Python and CLI",True,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.83,74.82,0.0,474.0,26.0,9018.0,115.98,100,Low
Significant-Gravitas/AutoGPT,NLP,184552.0,46224.0,433.0,597348.0,Python,1166.0,2023-03-16,2026-05-25,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",True,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.39,61.86,771.0,17850.0,640.0,428335.0,0.84,100,Low
triton-inference-server/server,MLOps,10691.0,1782.0,886.0,39605.0,Python,2790.0,2018-10-04,2026-05-25,The Triton Inference Server provides an optimized cloud and edge inferencing solution. ,False,True,False,BSD-3-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.32,74.45,1443.0,3073.0,162.0,96741.0,5.76,100,Low
microsoft/qlib,AutoML/RL,43484.0,6851.0,412.0,17997.0,Python,2110.0,2020-08-14,2026-05-25,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, incl",True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,2.63,67.52,981.0,4018.0,72.0,73999.0,15.99,100,Low
pypa/pip,Non-ML Control,10204.0,3274.0,1074.0,74380.0,Python,5559.0,2011-03-06,2026-05-25,The Python package installer,False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.96,0.0,0.0,8120.0,257.0,0.0,3.98,100,Low
aws/sagemaker-training-toolkit,MLOps,536.0,140.0,59.0,1096.0,Python,2427.0,2019-10-02,2026-05-10,Train machine learning models within a 🐳 Docker container using 🧠 Amazon SageMaker.,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.42,75.77,28.0,532.0,10.0,11557.0,23.26,100,Low
microsoft/autogen,NLP,58391.0,8814.0,858.0,148692.0,Python,1011.0,2023-08-18,2026-05-25,A programming framework for agentic AI,False,True,False,CC-BY-4.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.46,71.05,1880.0,4870.0,256.0,112463.0,14.65,100,Medium
neptune-ai/neptune-client,MLOps,623.0,75.0,4.0,13690.0,Python,2660.0,2019-02-11,2026-05-07,📘 The experiment tracker for foundation model training,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.06,85.33,78.0,2546.0,22.0,38427.0,80.07,100,Low
googleapis/python-bigquery,MLOps,800.0,324.0,0.0,11439.0,Python,2358.0,2019-12-10,2026-05-11,This library has moved to https://github.com/googleapis/google-cloud-python/tree/main/packages/google-cloud-bigquery,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,1.95,81.86,36.0,5115.0,48.0,102301.0,11.55,100,Low
AI4Finance-Foundation/FinGPT,AutoML/RL,20286.0,2881.0,91.0,12575.0,Jupyter Notebook,1199.0,2023-02-11,2026-05-25,FinGPT: Open-Source Financial Large Language Models!  Revolutionize 🔥    We release the trained model on HuggingFace.,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,3.08,69.99,1679.0,1177.0,42.0,31051.0,32.23,100,Medium
google/python-fire,Non-ML Control,28196.0,1478.0,175.0,6260.0,Python,3380.0,2017-02-21,2026-05-25,Python Fire is a library for automatically generating command line interfaces (CLIs) from absolutely any Python object.,False,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.18,73.4,2548.0,760.0,13.0,11514.0,29.25,100,Medium
crewAIInc/crewAI,NLP,52180.0,7239.0,355.0,233109.0,Python,941.0,2023-10-27,2026-05-25,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.",False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.55,69.04,892.0,11364.0,481.0,250749.0,0.91,100,Low
dbt-labs/dbt-core,MLOps,12850.0,2402.0,834.0,53341.0,Python,3728.0,2016-03-10,2026-05-25,dbt enables data analysts and engineers to transform their data using the same practices that software engineers use to build applications.,False,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.69,66.16,513.0,10194.0,242.0,152797.0,1.38,100,Low
orchest/orchest,MLOps,4140.0,262.0,130.0,28488.0,TypeScript,2195.0,2020-05-21,2026-05-22,"Build data pipelines, the easy way 🛠️",False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.71,83.63,286.0,1738.0,48.0,47059.0,1.84,100,Low
mkdocs/mkdocs,Non-ML Control,22109.0,2627.0,165.0,33238.0,Python,4517.0,2014-01-11,2026-05-25,Project documentation with Markdown.,True,True,False,BSD-2-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,1.92,66.96,57.0,1403.0,17.0,19331.0,14.51,100,Low
giampaolo/psutil,Non-ML Control,11179.0,1484.0,378.0,39649.0,Python,4385.0,2014-05-23,2026-05-25,Cross-platform lib for process and system monitoring in Python,False,True,False,BSD-3-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.63,58.0,24.0,1925.0,85.0,32928.0,1.78,100,Low
tensortrade-org/tensortrade,AutoML/RL,6283.0,1235.0,45.0,63739.0,Python,2491.0,2019-07-30,2026-05-25,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,2.52,77.35,1056.0,1170.0,24.0,23391.0,179.68,100,Medium
pdoc3/pdoc,Non-ML Control,1193.0,145.0,104.0,2126.0,Python,2700.0,2019-01-02,2026-05-25,🐍 ➡️ 📜  Auto-generate API documentation for Python projects,False,True,False,AGPL-3.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,1.9,77.65,5.0,633.0,10.0,9419.0,211.74,100,Low
stanford-oval/storm,NLP,28266.0,2574.0,119.0,8212.0,Python,792.0,2024-03-24,2026-05-25,An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,2.96,67.3,314.0,633.0,12.0,14390.0,29.66,100,Low
dask/dask,MLOps,13843.0,1875.0,1246.0,130493.0,Python,4159.0,2015-01-04,2026-05-25,Parallel computing with task scheduling,True,True,False,BSD-3-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.25,52.13,1039.0,9191.0,437.0,183058.0,6.54,100,Low
DLR-RM/rl-baselines3-zoo,AutoML/RL,2808.0,597.0,63.0,4056.0,Python,2211.0,2020-05-05,2026-05-25,"A training framework for Stable Baselines3 reinforcement learning agents, with hyperparameter optimization and pre-trained agents included.",True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,4.35,71.0,51.0,163.0,11.0,6530.0,25.82,100,Low
pyenv/pyenv,Non-ML Control,44812.0,3270.0,56.0,6481.0,Shell,5015.0,2012-08-31,2026-05-25,Simple Python version management,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.2,39.8,144.0,88.0,4.0,1221.0,4.72,100,Low
sematic-ai/sematic,MLOps,999.0,62.0,131.0,21208.0,Python,1497.0,2022-04-19,2026-05-04,An open-source ML pipeline development platform,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.82,78.87,63.0,2552.0,58.0,57908.0,12.19,100,Low
fabric/fabric,Non-ML Control,15434.0,1964.0,501.0,19317.0,Python,6233.0,2009-05-01,2026-05-25,"Simple, Pythonic remote execution and deployment.",False,True,False,BSD-2-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.75,72.84,18.0,312.0,7.0,8658.0,95.56,100,Low
modin-project/modin,MLOps,10391.0,674.0,711.0,53839.0,Python,2895.0,2018-06-21,2026-05-23,Modin: Scale your Pandas workflows by changing a single line of code,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.77,73.53,411.0,6058.0,233.0,147039.0,5.17,100,Low
anthropics/anthropic-sdk-python,NLP,3517.0,691.0,267.0,5355.0,Python,1224.0,2023-01-17,2026-05-25,,False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,2.61,91.18,1515.0,5045.0,94.0,103542.0,8.65,100,Low
fiddler-labs/fiddler-auditor,MLOps,191.0,23.0,16.0,1816.0,Python,1103.0,2023-05-18,2026-05-06,Fiddler Auditor is a tool to evaluate language models.,True,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.08,80.57,47.0,156.0,1.0,2623.0,13.525,40,Low
pyinvoke/invoke,Non-ML Control,4752.0,393.0,446.0,5395.0,Python,5198.0,2012-02-29,2026-05-24,Pythonic task management & command execution.,False,True,False,BSD-2-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.86,76.94,969.0,1240.0,39.0,25890.0,176.29,100,Medium
vaexio/vaex,MLOps,8505.0,602.0,551.0,139693.0,Python,4258.0,2014-09-27,2026-05-25,"Out-of-Core hybrid Apache Arrow/NumPy DataFrame for Python, ML, visualization and exploration of big tabular data at a billion rows per second 🚀",True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.28,59.97,13953.0,5825.0,261.0,93163.0,66.91,100,Medium
PaddlePaddle/PaddleSlim,MLOps,1615.0,353.0,27.0,22565.0,Python,2352.0,2019-12-16,2026-05-20,PaddleSlim is an open-source library for deep model compression and architecture search.,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.27,63.39,12361.0,8601.0,361.0,181572.0,207.93,100,Medium
leggedrobotics/legged_gym,AutoML/RL,2971.0,570.0,58.0,36960.0,Python,1680.0,2021-10-18,2026-05-25,Isaac Gym Environments for Legged Robots,False,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,2.65,73.35,637.0,127.0,5.0,2992.0,56.76315789473684,38,Medium
pydantic/pydantic-settings,Non-ML Control,1340.0,146.0,54.0,1410.0,Python,1356.0,2022-09-07,2026-05-25,Settings management using pydantic,False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.65,57.36,31.0,687.0,45.0,16255.0,3.64,100,Low
ansible/ansible,Non-ML Control,68699.0,24173.0,805.0,264773.0,Python,5193.0,2012-03-06,2026-05-25,Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud ,False,True,False,GPL-3.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.58,77.8,5725.0,12618.0,730.0,116222.0,3.27,100,Low
cohere-ai/cohere-python,NLP,388.0,88.0,11.0,13207.0,Python,1951.0,2021-01-20,2026-05-25,Python Library for Accessing the Cohere API,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.57,91.36,1405.0,1156.0,98.0,46287.0,15.59,100,Medium
rapidsai/cuml,MLOps,5201.0,624.0,849.0,76494.0,Python,2783.0,2018-10-11,2026-05-25,cuML - RAPIDS Machine Learning Library,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.34,69.73,294.0,3866.0,179.0,110049.0,2.25,100,Low
zenml-io/zenml-projects,MLOps,315.0,78.0,7.0,720894.0,Jupyter Notebook,1574.0,2022-02-01,2026-05-25,A repository for all ZenML projects that are specific production use-cases.,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,4.31,84.53,1200.0,1395.0,128.0,77544.0,14.96,100,Medium
pytest-dev/pluggy,Non-ML Control,1622.0,148.0,53.0,1056.0,Python,4045.0,2015-04-28,2026-05-25,A minimalist production ready plugin system,False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.93,64.59,0.0,273.0,7.0,5266.0,10.06,100,Low
python-attrs/attrs,Non-ML Control,5790.0,436.0,147.0,5501.0,Python,4136.0,2015-01-27,2026-05-23,Python Classes Without Boilerplate,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.78,70.15,12.0,1100.0,22.0,20190.0,9.11,100,Low
AgentOps-AI/agentops,NLP,5578.0,585.0,160.0,177578.0,Python,1014.0,2023-08-15,2026-05-25,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including CrewAI, Agno, OpenAI Agents SDK, Langchain, Autogen, AG2, and Ca",True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.96,73.48,896.0,3499.0,206.0,89058.0,3.7,100,Low
google-deepmind/launchpad,AutoML/RL,330.0,43.0,22.0,688.0,Python,1922.0,2021-02-18,2026-02-24,,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,2.19,84.54,1851.0,462.0,9.0,8310.0,20.333333333333332,24,Medium
rapidsai/cudf,MLOps,9642.0,1061.0,1269.0,206709.0,C++,3305.0,2017-05-07,2026-05-25,cuDF - GPU DataFrame Library ,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,0.0,0.0,0.0,0.0,0.0,0.0,0.78,100,Low
qdrant/qdrant,MLOps,31587.0,2293.0,552.0,54229.0,Rust,2186.0,2020-05-30,2026-05-25,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/",False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,4.25,62.79,2658.0,1301.0,104.0,46177.0,0.88,100,Low
robusta-dev/robusta,MLOps,3025.0,309.0,179.0,89666.0,Python,1800.0,2021-06-20,2026-05-25,"Better Prometheus alerts for Kubernetes - smart grouping, AI enrichment, and automatic remediation",True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.84,75.51,1402.0,2913.0,84.0,45462.0,3.34,100,Low
robotframework/robotframework,Non-ML Control,11652.0,2547.0,292.0,173507.0,Python,4350.0,2014-06-27,2026-05-25,Generic automation framework for acceptance testing and RPA,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,1.9,71.44,670.0,11370.0,41.0,111514.0,12.63,100,Low
microsoft/hummingbird,MLOps,3535.0,293.0,74.0,14986.0,Python,2265.0,2020-03-12,2026-05-19,Hummingbird compiles trained ML models into tensor computation for faster inference.,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.44,70.31,648.0,1472.0,40.0,24093.0,18.85,100,Low
facebookresearch/rlstructures,AutoML/RL,263.0,10.0,0.0,7673.0,Python,1966.0,2021-01-05,2026-04-10,"RLStructures is a library to facilitate the implementation of new reinforcement learning algorithms. It includes a library, a tutorial, and different RL algorithms provided as examples. ",False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,2.34,74.43,1042.0,910.0,14.0,15336.0,0.2857142857142857,7,Low
encode/httpx,Non-ML Control,15290.0,1149.0,146.0,8594.0,Python,2608.0,2019-04-04,2026-05-25,A next generation HTTP client for Python. 🦋,False,False,False,BSD-3-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.07,55.7,97.0,1145.0,23.0,17753.0,35.22,100,Low
chroma-core/chroma,NLP,28089.0,2273.0,634.0,871188.0,Rust,1328.0,2022-10-05,2026-05-25,Search infrastructure for AI,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.45,64.33,538.0,3250.0,200.0,68776.0,2.57,100,Low
feast-dev/feast-spark,MLOps,30.0,23.0,9.0,606.0,Python,1956.0,2021-01-15,2026-03-15,,True,True,False,None,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.19,72.42,25.0,521.0,6.0,10534.0,3.84,100,Low
pytorch/serve,MLOps,4360.0,886.0,444.0,126138.0,Java,2426.0,2019-10-03,2026-05-22,"Serve, optimize and scale PyTorch models in production",True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.77,75.68,699.0,2131.0,48.0,45808.0,25.28,100,Low
behave/behave,Non-ML Control,3482.0,662.0,73.0,5390.0,Python,5326.0,2011-10-25,2026-05-25,"BDD, Python style.",False,True,False,NOASSERTION,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.78,72.94,979.0,3271.0,54.0,49438.0,60.33,100,Medium
sherpa-ai/sherpa,MLOps,346.0,52.0,19.0,5844.0,JavaScript,2931.0,2018-05-16,2026-05-23,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",True,True,False,GPL-3.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,3.26,73.48,419.0,264.0,7.0,6103.0,36.5959595959596,99,Medium
Farama-Foundation/D4RL,AutoML/RL,1676.0,304.0,107.0,29089.0,Python,2234.0,2020-04-12,2026-05-21,A collection of reference environments for offline reinforcement learning,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,2.55,64.29,2257.0,938.0,25.0,17156.0,46.52,100,Medium
pypa/setuptools,Non-ML Control,2830.0,1386.0,649.0,48146.0,Python,3709.0,2016-03-29,2026-05-25,Official project repository for the Setuptools build system,True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.27,68.01,304.0,4157.0,139.0,81311.0,24.57,100,Low
tensorflow/model-analysis,MLOps,1266.0,281.0,38.0,25153.0,Python,2985.0,2018-03-23,2026-05-13,Model analysis tools for TensorFlow,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.62,68.22,144.0,2300.0,69.0,75056.0,80.19,100,Low
rq/rq-scheduler,Non-ML Control,1516.0,234.0,108.0,545.0,Python,5092.0,2012-06-15,2026-05-25,A lightweight library that adds job scheduling capabilities to RQ (Redis Queue),True,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,1.52,73.66,53.0,168.0,0.0,2017.0,158.5,100,Low
milvus-io/pymilvus,NLP,1381.0,434.0,390.0,9633.0,Python,2538.0,2019-06-13,2026-05-24,Python SDK for Milvus Vector Database,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,2.48,56.51,3971.0,6689.0,96.0,107022.0,1.98,100,Low
qdrant/qdrant-client,NLP,1289.0,225.0,149.0,7065.0,Python,1931.0,2021-02-09,2026-05-25,Python client for Qdrant vector search engine,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,3.01,0.0,0.0,2958.0,123.0,0.0,18.1,100,Low
tensorflow/data-validation,MLOps,779.0,182.0,30.0,4808.0,Python,2884.0,2018-07-02,2026-05-16,Library for exploring and validating machine learning data,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.34,66.5,27.0,1534.0,31.0,57368.0,140.14,100,Low
wandb/sweeps,AutoML/RL,41.0,11.0,5.0,875.0,Python,1859.0,2021-04-22,2026-05-22,W&B Hyperparameter Sweep Engine. File sweeps related issues at the W&B client: https://github.com/wandb/client,False,False,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,3.77,66.85,9.0,223.0,9.0,7359.0,16.91,100,Low
python-poetry/poetry,Non-ML Control,34289.0,2445.0,554.0,24985.0,Python,3008.0,2018-02-28,2026-05-25,Python packaging and dependency management made easy,False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,3.45,69.99,51.0,3437.0,150.0,77565.0,3.48,100,Low
celery/kombu,Non-ML Control,3115.0,1004.0,227.0,8832.0,Python,5815.0,2010-06-23,2026-05-25,Messaging library for Python.,True,True,False,BSD-3-Clause,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-ML Control,2.4,58.47,0.0,3985.0,42.0,49617.0,11.95,100,Low
jax-ml/jax,Deep Learning,35694.0,3592.0,2394.0,169913.0,Python,2769.0,2018-10-25,2026-05-25,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more",False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning,2.69,0.0,0.0,23900.0,807.0,0.0,0.18,100,Low
marqo-ai/marqo,NLP,5025.0,231.0,150.0,90002.0,Python,1393.0,2022-08-01,2026-05-25,Ecommerce Search and Discovery - marqo.ai,False,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP,2.41,75.59,7025.0,6918.0,115.0,153860.0,5.67,100,Low
tensorflow/transform,MLOps,991.0,222.0,46.0,5643.0,Python,3391.0,2017-02-10,2026-05-25,Input pipeline framework,True,True,False,Apache-2.0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MLOps,2.48,68.43,715.0,1651.0,32.0,56332.0,69.37,100,Medium
Farama-Foundation/Gymnasium,AutoML/RL,11943.0,1347.0,87.0,363776.0,Python,1355.0,2022-09-08,2026-05-25,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)",False,True,False,MIT,ok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AutoML/RL,3.78,63.15,1366.0,1991.0,146.0,53161.0,5.62,100,Low
